name,state,district,beds,coords,emergency,ambulance,lat,lon
Sushruta Hospital - Hospet,Karnataka,Ballari,94.0,"15.2606156, 76.3768426",False,False,15.2606156,76.3768426
Accident Relife Care,Karnataka,Bengaluru Urban,110.0,"12.9922015, 77.5821803",False,False,12.9922015,77.5821803
Al-Ameen Hospital,Karnataka,Bengaluru Urban,114.0,"12.991414, 77.5925026",False,False,12.991414,77.5925026
Avian Medicare and Research Centre,Karnataka,Bengaluru Urban,80.0,"13.0377347, 77.6288279",False,False,13.0377347,77.6288279
Bangalore Assisted Conception Center Pvt Ltd,Karnataka,Bengaluru Urban,87.0,"12.9404645, 77.5450365",False,False,12.9404645,77.5450365
Bowring and Lady Curzon Hospitals,Karnataka,Bengaluru Urban,91.0,"12.9813349, 77.6062649",False,False,12.9813349,77.6062649
Cloudnine Hospital Pvt. Ltd.,Karnataka,Bengaluru Urban,98.0,"12.9612248, 77.6373439",False,False,12.9612248,77.6373439
Deepika Health Care,Karnataka,Bengaluru Urban,104.0,"12.9648804, 77.6568339",False,False,12.9648804,77.6568339
Dr. Arvind Shenoi,Karnataka,Bengaluru Urban,91.0,"12.9912435, 77.5791338",False,False,12.9912435,77.5791338
Little Flower Hospital Pvt. Ltd,Karnataka,Bengaluru Urban,85.0,"11.4610891, 78.1928228",False,False,11.4610891,78.1928228
Popular Nur,Karnataka,Bengaluru Urban,107.0,"19.1645467, 72.944227",False,False,19.1645467,72.944227
Suprabha Medical Center,Karnataka,Bengaluru Urban,116.0,"12.9508982, 77.5994652",False,False,12.9508982,77.5994652
Syamala Hospital,Karnataka,Bengaluru Urban,81.0,"12.9713407, 77.6277165",False,False,12.9713407,77.6277165
Timmaya Road Meternity Hospital,Karnataka,Bengaluru Urban,86.0,"12.9897155, 77.6107786",False,False,12.9897155,77.6107786
V.M. Laxmi,Karnataka,Bengaluru Urban,95.0,"12.9255128, 77.564405",False,False,12.9255128,77.564405
Vagh Eye Centre,Karnataka,Bengaluru Urban,96.0,"12.9852083, 77.6022212",False,False,12.9852083,77.6022212
Vijaya Nursing Home,Karnataka,Bengaluru Urban,99.0,"12.7188069, 77.7018795",False,False,12.7188069,77.7018795
Bangalore West Lions Eye Hospital and Cornea Grafting,Karnataka,Bengaluru Urban,112.0,"23.7509604, 90.4400338",False,False,23.7509604,90.4400338
Dasappa Meternity Hospital,Karnataka,Bengaluru Urban,105.0,"12.96361, 77.5850308",False,False,12.96361,77.5850308
Institute Of Nephro Urology,Karnataka,Bengaluru Urban,113.0,"18.961019, 72.8359607",False,False,18.961019,72.8359607
Nu Hospital,Karnataka,Bengaluru Urban,102.0,"12.917938, 77.555796",False,False,12.917938,77.555796
Sri Rama Nursing Home,Karnataka,Bengaluru Urban,88.0,"12.9709924, 77.5807246",False,False,12.9709924,77.5807246
Vani Vilas Hospital,Karnataka,Bengaluru Urban,95.0,"23.8131377, 90.3985468",False,False,23.8131377,90.3985468
Avhieta Hospital and Health Care,Karnataka,Bengaluru Urban,110.0,"13.0444016, 77.6374893",False,False,13.0444016,77.6374893
Bilva Hospital,Karnataka,Bengaluru Urban,85.0,"12.998271, 77.5786083",False,False,12.998271,77.5786083
Columbia Asia Referral Hospital,Karnataka,Bengaluru Urban,89.0,"12.9890161, 77.5591649",False,False,12.9890161,77.5591649
Dr. B. Venkatasubbarao Memorial Hospital,Karnataka,Bengaluru Urban,95.0,"13.0222313, 77.5458444",False,False,13.0222313,77.5458444
Gift Fertility Centre,Karnataka,Bengaluru Urban,83.0,"12.9672543, 77.6402949",False,False,12.9672543,77.6402949
Indira Eye Clinic,Karnataka,Bengaluru Urban,101.0,"13.0000884, 77.5670569",False,False,13.0000884,77.5670569
Jupiter Hospital And Institute Of Vascular Surgery,Karnataka,Bengaluru Urban,92.0,"12.9996981, 77.5662847",False,False,12.9996981,77.5662847
K C General Hospital,Karnataka,Bengaluru Urban,95.0,"12.9270695, 77.5923719",False,False,12.9270695,77.5923719
Leela Hospital and Diagnostic Center,Karnataka,Bengaluru Urban,108.0,"13.0009978, 77.5715523",False,False,13.0009978,77.5715523
Malleswaram Eye Day Care Hospital - Bengalore,Karnataka,Bengaluru Urban,85.0,"13.0013627, 77.5742402",False,False,13.0013627,77.5742402
Manipal Northside Hospital,Karnataka,Bengaluru Urban,105.0,"13.0030624, 77.5642928",False,False,13.0030624,77.5642928
Narayana Super Speciality Hospital,Karnataka,Bengaluru Urban,90.0,"13.0009245, 77.5756987",False,False,13.0009245,77.5756987
Shaker Nursing Home,Karnataka,Bengaluru Urban,89.0,"13.0071731, 77.5707558",False,False,13.0071731,77.5707558
Sri Ram Netralaya and Surgical Entre,Karnataka,Bengaluru Urban,105.0,"13.0040167, 77.6877765",False,False,13.0040167,77.6877765
Vijaya Ent Care Centre,Karnataka,Bengaluru Urban,104.0,"12.9999879, 77.5680956",False,False,12.9999879,77.5680956
B.M.S. Nursing Home,Karnataka,Bengaluru Urban,86.0,"12.9324008, 77.5735369",False,False,12.9324008,77.5735369
Bharathi Nursing Home,Karnataka,Bengaluru Urban,115.0,"12.9368894, 77.5742909",False,False,12.9368894,77.5742909
Geetha Nursing Home,Karnataka,Bengaluru Urban,105.0,"12.9486453, 77.5743261",False,False,12.9486453,77.5743261
Gunasheela Surgical and Maternity Hospital,Karnataka,Bengaluru Urban,93.0,"12.940241, 77.576438",False,False,12.940241,77.576438
Kims Hospital and Research Centre,Karnataka,Bengaluru Urban,96.0,"13.0733021, 77.7867803",False,False,13.0733021,77.7867803
Medikeri's Super Speciality Ent Centre,Karnataka,Bengaluru Urban,101.0,"12.9466558, 77.5752895",False,False,12.9466558,77.5752895
Popular Hospital,Karnataka,Bengaluru Urban,98.0,"13.063199, 80.2235291",False,False,13.063199,80.2235291
"R.R,OrthopedicandSurgical Centre",Karnataka,Bengaluru Urban,97.0,"13.0001603, 77.5411082",False,False,13.0001603,77.5411082
Rama Krishna Nursing Home,Karnataka,Bengaluru Urban,102.0,"12.9227076, 77.5749764",False,False,12.9227076,77.5749764
Rangadore Memorial Hospital,Karnataka,Bengaluru Urban,90.0,"12.9421166, 77.5753609",False,False,12.9421166,77.5753609
Sharada Dhanvantari Haemodialysis Centre,Karnataka,Bengaluru Urban,83.0,"13.0632319, 80.221594",False,False,13.0632319,80.221594
The Bangalore Hospital,Karnataka,Bengaluru Urban,109.0,"12.937683, 77.580401",False,False,12.937683,77.580401
Vijaya Eye Clinic and Research Center,Karnataka,Bengaluru Urban,113.0,"12.948411, 77.5720259",False,False,12.948411,77.5720259
Cantonment Poly Clinic And Nursing Home,Karnataka,Bengaluru Urban,91.0,"12.9959689, 77.6124149",False,False,12.9959689,77.6124149
Chitra Clinic And Nursing Home,Karnataka,Bengaluru Urban,81.0,"12.9950808, 77.6250965",False,False,12.9950808,77.6250965
Coxtown Meternity Hospital,Karnataka,Bengaluru Urban,117.0,"12.9994421, 77.6197371",False,False,12.9994421,77.6197371
"Dr.Agarwal Eye Hospital, Frazer Town, Bangalore",Karnataka,Bengaluru Urban,101.0,"12.9950476, 77.6147422",False,False,12.9950476,77.6147422
Eye Care Centre,Karnataka,Bengaluru Urban,84.0,"12.9925861, 77.6098673",False,False,12.9925861,77.6098673
Seventh Day Adventist Medical Centre,Karnataka,Bengaluru Urban,89.0,"12.9962315, 77.6099173",False,False,12.9962315,77.6099173
Punya Hosptal,Karnataka,Bengaluru Urban,89.0,"13.000459, 77.5369296",False,False,13.000459,77.5369296
Belle Vues Cambridge Hospital,Karnataka,Bengaluru Urban,84.0,"12.9712602, 77.6275877",False,False,12.9712602,77.6275877
G. G. Hospital,Karnataka,Bengaluru Urban,85.0,"12.973007, 77.641386",False,False,12.973007,77.641386
Joseph Clinic,Karnataka,Bengaluru Urban,83.0,"12.9955442, 80.2514885",False,False,12.9955442,80.2514885
Sadhana Eye Hospital,Karnataka,Bengaluru Urban,119.0,"12.9817147, 77.6285585",False,False,12.9817147,77.6285585
Sakthi Nursing Home,Karnataka,Bengaluru Urban,111.0,"12.9751602, 77.6797392",False,False,12.9751602,77.6797392
Ulsoor Referal Hospital,Karnataka,Bengaluru Urban,114.0,"13.0386513, 77.5918245",False,False,13.0386513,77.5918245
"Vagus Super Speciality Hospital Pvt. Ltd.,",Karnataka,Bengaluru Urban,89.0,"13.008767, 77.5657871",False,False,13.008767,77.5657871
Bangalore Medical Centre,Karnataka,Bengaluru Urban,113.0,"12.9752996, 77.5789317",False,False,12.9752996,77.5789317
Kavitha Hospital,Karnataka,Bengaluru Urban,115.0,"12.9786112, 77.5471409",False,False,12.9786112,77.5471409
Citi Hospital,Karnataka,Bengaluru Urban,95.0,"12.974333, 77.542641",False,False,12.974333,77.542641
Curls and Curves Hair Transplantation and Cosmetic Sur,Karnataka,Bengaluru Urban,98.0,"12.991497, 77.5508432",False,False,12.991497,77.5508432
Jinka Nursing Home,Karnataka,Bengaluru Urban,110.0,"12.98471, 77.5508027",False,False,12.98471,77.5508027
Karnataka Medical Centre,Karnataka,Bengaluru Urban,96.0,"12.9656111, 77.5663488",False,False,12.9656111,77.5663488
Kumar Nethralaya,Karnataka,Bengaluru Urban,109.0,"12.9678728, 77.5234315",False,False,12.9678728,77.5234315
Narayana Nethralaya,Karnataka,Bengaluru Urban,118.0,"13.011531, 77.552046",False,False,13.011531,77.552046
Rajajinagar Meternity Home,Karnataka,Bengaluru Urban,114.0,"12.9837854, 77.554113",False,False,12.9837854,77.554113
Ratkal Speciality Clinic,Karnataka,Bengaluru Urban,80.0,"13.0066193, 77.5491304",False,False,13.0066193,77.5491304
Sidvin Hospital Pvt Ltd,Karnataka,Bengaluru Urban,107.0,"12.9391366, 77.6192738",False,False,12.9391366,77.6192738
Spandana Nursing Home,Karnataka,Bengaluru Urban,97.0,"12.986458, 77.5581473",False,False,12.986458,77.5581473
Sreerampura Referal Hospital,Karnataka,Bengaluru Urban,105.0,"12.9843, 77.554258",False,False,12.9843,77.554258
Sri Dhavantari Ayurveda Hoapital,Karnataka,Bengaluru Urban,119.0,"12.98622, 77.559833",False,False,12.98622,77.559833
St. Theresa's Hospital,Karnataka,Bengaluru Urban,85.0,"13.0091495, 77.5550075",False,False,13.0091495,77.5550075
Suguna Hospital,Karnataka,Bengaluru Urban,80.0,"12.988003, 77.5596952",False,False,12.988003,77.5596952
Suresh Hospital - Bangalore,Karnataka,Bengaluru Urban,112.0,"12.9900215, 77.5532345",False,False,12.9900215,77.5532345
Varalakshmi Nursing and Maternity Home,Karnataka,Bengaluru Urban,104.0,"12.9981905, 77.5533462",False,False,12.9981905,77.5533462
Cdr Medical Center,Karnataka,Bengaluru Urban,89.0,"12.9203433, 77.5513148",False,False,12.9203433,77.5513148
Cloud Nine Kida Clinic Pvt (Bangalore) Ltd,Karnataka,Bengaluru Urban,91.0,"12.933863, 77.584263",False,False,12.933863,77.584263
Drs 7 Maiya Multispeciality Hospital,Karnataka,Bengaluru Urban,112.0,"12.9396233, 77.5866713",False,False,12.9396233,77.5866713
Fracture Of Tibial Spine Orthopaedic Clinic,Karnataka,Bengaluru Urban,86.0,"12.9329463, 77.5838692",False,False,12.9329463,77.5838692
Garden City Hospital,Karnataka,Bengaluru Urban,96.0,"12.933219, 77.5815604",False,False,12.933219,77.5815604
Lalbagh Ivf Centre,Karnataka,Bengaluru Urban,110.0,"12.9454597, 77.5863846",False,False,12.9454597,77.5863846
Mahabodhi Mallige Hospital,Karnataka,Bengaluru Urban,85.0,"12.9401097, 77.5851331",False,False,12.9401097,77.5851331
Manasa Medical Centre (P) Ltd,Karnataka,Bengaluru Urban,116.0,"12.939789, 77.58545",False,False,12.939789,77.58545
N.R.Amar Nursing Home,Karnataka,Bengaluru Urban,97.0,"12.9313475, 77.5932269",False,False,12.9313475,77.5932269
Prabha Eye Clinic and Research Center,Karnataka,Bengaluru Urban,105.0,"12.9200121, 77.5748334",False,False,12.9200121,77.5748334
Ragavs Diagnostic and Research Centre Pvt Ltd,Karnataka,Bengaluru Urban,95.0,"12.9250074, 77.5938028",False,False,12.9250074,77.5938028
"Rajlakshmi Polyclinic and Nursing Home,",Karnataka,Bengaluru Urban,87.0,"12.916439, 77.5824518",False,False,12.916439,77.5824518
Shanthi Nursing Home,Karnataka,Bengaluru Urban,108.0,"12.9230149, 77.5867675",False,False,12.9230149,77.5867675
Vasan Eye Care Hospital,Karnataka,Bengaluru Urban,103.0,"12.9290883, 77.5819886",False,False,12.9290883,77.5819886
Venkatagiri Nursing Home,Karnataka,Bengaluru Urban,95.0,"12.9346537, 77.5875584",False,False,12.9346537,77.5875584
Venkateshwara Eye Clinic,Karnataka,Bengaluru Urban,90.0,"12.9786865, 77.558801",False,False,12.9786865,77.558801
Siddartha Hospital and Diagostics,Karnataka,Bengaluru Urban,114.0,"13.0459145, 77.5221593",False,False,13.0459145,77.5221593
Ashwini Nursing Home,Karnataka,Bengaluru Urban,116.0,"13.0184435, 77.6781215",False,False,13.0184435,77.6781215
Sri Balaji Polyclinic and Diagnostic Centr,Karnataka,Bengaluru Urban,104.0,"13.017604, 77.6836792",False,False,13.017604,77.6836792
Sri Sai Eye Hospital,Karnataka,Bengaluru Urban,113.0,"13.0153803, 77.677642",False,False,13.0153803,77.677642
Vijai Hospital - Bangalore,Karnataka,Bengaluru Urban,89.0,"12.9709184, 77.6318371",False,False,12.9709184,77.6318371
Hal Hospital,Karnataka,Bengaluru Urban,99.0,"12.9643314, 77.6716809",False,False,12.9643314,77.6716809
Nova Medical Centres Pvt Ltd,Karnataka,Bengaluru Urban,116.0,"13.0365214, 77.591099",False,False,13.0365214,77.591099
Shree Anugraha Hospital,Karnataka,Bengaluru Urban,108.0,"12.9621596, 77.6723254",False,False,12.9621596,77.6723254
Amar Nursing Home,Karnataka,Bengaluru Urban,91.0,"12.9561171, 77.5558117",False,False,12.9561171,77.5558117
Brindavan Nursing Home,Karnataka,Bengaluru Urban,99.0,"12.9578825, 77.5690132",False,False,12.9578825,77.5690132
Jubilee Nursing Home,Karnataka,Bengaluru Urban,91.0,"12.9581124, 77.5712995",False,False,12.9581124,77.5712995
Nethrakashi Eye Hospital And Micro Surgical Centre,Karnataka,Bengaluru Urban,100.0,"12.9323546, 77.5642029",False,False,12.9323546,77.5642029
Retina Institute Of Karnataka,Karnataka,Bengaluru Urban,113.0,"12.9567051, 77.5626974",False,False,12.9567051,77.5626974
Shree Nandi Hospital,Karnataka,Bengaluru Urban,86.0,"12.9594417, 77.5678213",False,False,12.9594417,77.5678213
Sirasi Road Meternity Home,Karnataka,Bengaluru Urban,114.0,"12.952309, 77.5779576",False,False,12.952309,77.5779576
The Venlakh Hospital,Karnataka,Bengaluru Urban,80.0,"12.9571328, 77.5643107",False,False,12.9571328,77.5643107
B.S. Narayan Memorial Hospital,Karnataka,Bengaluru Urban,114.0,"12.9701331, 77.5785466",False,False,12.9701331,77.5785466
Balaji Hospital and Gastroenterology Center,Karnataka,Bengaluru Urban,104.0,"12.9360846, 77.5668069",False,False,12.9360846,77.5668069
Kalasa Maternity Home,Karnataka,Bengaluru Urban,94.0,"12.9548697, 77.567273",False,False,12.9548697,77.567273
Kamala Nursing Home,Karnataka,Bengaluru Urban,101.0,"12.9420409, 77.5579577",False,False,12.9420409,77.5579577
Shekhar Hospital,Karnataka,Bengaluru Urban,85.0,"12.945843, 77.5674499",False,False,12.945843,77.5674499
Vishwabharathi Hospital Pvt. Ltd,Karnataka,Bengaluru Urban,100.0,"12.9425877, 77.564264",False,False,12.9425877,77.564264
Apollo Rm Hospital,Karnataka,Bengaluru Urban,86.0,"12.9785849, 80.2320987",False,False,12.9785849,80.2320987
Fortis Hospital,Karnataka,Bengaluru Urban,111.0,"12.9920891, 77.5794397",False,False,12.9920891,77.5794397
Jayashree Nursing Home,Karnataka,Bengaluru Urban,84.0,"12.991069, 77.5777401",False,False,12.991069,77.5777401
Lakshmi Nursing Home,Karnataka,Bengaluru Urban,83.0,"12.9982021, 77.580725",False,False,12.9982021,77.580725
Sri Maruthi Nursing Home,Karnataka,Bengaluru Urban,97.0,"12.9961984, 77.5734176",False,False,12.9961984,77.5734176
Nayak Hospital,Karnataka,Bengaluru Urban,114.0,"12.9995007, 77.5599848",False,False,12.9995007,77.5599848
"Nethradhama Superspeciality Eye Hospital - Rajajinagar, Bangalore",Karnataka,Bengaluru Urban,96.0,"13.0103758, 77.5590452",False,False,13.0103758,77.5590452
Acharya Tulsi Jain Hospital,Karnataka,Bengaluru Urban,92.0,"13.026508, 77.5581871",False,False,13.026508,77.5581871
Kala Hospital,Karnataka,Bengaluru Urban,94.0,"13.0222723, 77.5589993",False,False,13.0222723,77.5589993
Mysore Hospital,Karnataka,Bengaluru Urban,82.0,"13.01781, 77.544225",False,False,13.01781,77.544225
Yeshvanthpura Meternity Home,Karnataka,Bengaluru Urban,116.0,"13.0229714, 77.5526778",False,False,13.0229714,77.5526778
L.R Hospital,Karnataka,Bengaluru Urban,116.0,"12.9865934, 77.3746046",False,False,12.9865934,77.3746046
Bangalore Baptist Hospital,Karnataka,Bengaluru Urban,107.0,"12.9715987, 77.5945627",False,False,12.9715987,77.5945627
Columbia Asia,Karnataka,Bengaluru Urban,109.0,"13.0353782, 77.5887614",False,False,13.0353782,77.5887614
Dr Agarwal's Eye Hospital,Karnataka,Bengaluru Urban,97.0,"12.956869, 77.604755",False,False,12.956869,77.604755
Hosmat Hospital,Karnataka,Bengaluru Urban,112.0,"12.9687069, 77.6145906",False,False,12.9687069,77.6145906
Nephrolife Care India Pvt.Ltd,Karnataka,Bengaluru Urban,119.0,"12.9582183, 77.6044998",False,False,12.9582183,77.6044998
Republic Hospital,Karnataka,Bengaluru Urban,96.0,"12.9663958, 77.5945236",False,False,12.9663958,77.5945236
Sankarambal Nursing Home,Karnataka,Bengaluru Urban,119.0,"12.9668015, 77.6000686",False,False,12.9668015,77.6000686
Azad Nagar Meternity Home,Karnataka,Bengaluru Urban,87.0,"12.9013459, 77.4679494",False,False,12.9013459,77.4679494
Balaji Nursing Home,Karnataka,Bengaluru Urban,110.0,"12.9550299, 77.5446814",False,False,12.9550299,77.5446814
Soubhagya Medical Centre and Hospital,Karnataka,Bengaluru Urban,110.0,"12.957204, 77.5522639",False,False,12.957204,77.5522639
Sri Ram Nursing Home,Karnataka,Bengaluru Urban,98.0,"12.9444846, 77.5483282",False,False,12.9444846,77.5483282
Venkateshwara Maternity and Surgical Center,Karnataka,Bengaluru Urban,89.0,"12.9426735, 77.5470011",False,False,12.9426735,77.5470011
Agadi Hospital,Karnataka,Bengaluru Urban,99.0,"12.949509, 77.598059",False,False,12.949509,77.598059
Bangalore Kidney Stones Hospial,Karnataka,Bengaluru Urban,93.0,"12.9671048, 77.5893263",False,False,12.9671048,77.5893263
H.C.G Bangalore Institute Of Oncology Speciality C,Karnataka,Bengaluru Urban,108.0,"12.9628608, 77.5917086",False,False,12.9628608,77.5917086
Karthik Hospital,Karnataka,Bengaluru Urban,88.0,"12.9489069, 77.5949809",False,False,12.9489069,77.5949809
Manjunath Hospital,Karnataka,Bengaluru Urban,115.0,"12.948484, 77.593987",False,False,12.948484,77.593987
Raheja Diagnostics,Karnataka,Bengaluru Urban,110.0,"12.9634179, 77.5938311",False,False,12.9634179,77.5938311
Shantinagar Meternity Hospital,Karnataka,Bengaluru Urban,88.0,"12.9570335, 77.5968356",False,False,12.9570335,77.5968356
V.S. Specialist Medical Centre and Neurological Research Institute Pvt. Ltd.,Karnataka,Bengaluru Urban,113.0,"12.9472971, 77.5965842",False,False,12.9472971,77.5965842
Yellamma Dassappa Hospital - Bangalore,Karnataka,Bengaluru Urban,88.0,"12.9607569, 77.594633",False,False,12.9607569,77.594633
Kareem E.N.T and Multispeciality Centre,Karnataka,Bengaluru Urban,118.0,"12.962606, 77.6812236",False,False,12.962606,77.6812236
Kidwai Memorial Institute Of Oncology,Karnataka,Bengaluru Urban,85.0,"12.9372107, 77.6018794",False,False,12.9372107,77.6018794
Prasad Eye Hospital,Karnataka,Bengaluru Urban,91.0,"12.7409127, 77.8252923",False,False,12.7409127,77.8252923
Spurthy Hospital,Karnataka,Bengaluru Urban,92.0,"12.9233712, 77.6123492",False,False,12.9233712,77.6123492
Deepti Nursing Home,Karnataka,Bengaluru Urban,91.0,"12.9237111, 77.5874615",False,False,12.9237111,77.5874615
Sankalpa Nursing Home,Karnataka,Bengaluru Urban,89.0,"12.9418628, 77.6081249",False,False,12.9418628,77.6081249
Shiva Nursing Home,Karnataka,Bengaluru Urban,99.0,"12.9426465, 77.599995",False,False,12.9426465,77.599995
Sree Venkateshwara Speciality Hospital,Karnataka,Bengaluru Urban,115.0,"12.9430799, 77.6013678",False,False,12.9430799,77.6013678
Amazon Hospital,Karnataka,Bengaluru Urban,103.0,"13.0252889, 77.5859294",False,False,13.0252889,77.5859294
Asha Kiran Children Health Care Centre,Karnataka,Bengaluru Urban,84.0,"13.0263835, 77.5931572",False,False,13.0263835,77.5931572
Chaitanya Hospital,Karnataka,Bengaluru Urban,116.0,"13.0225809, 77.5931039",False,False,13.0225809,77.5931039
Dr Chaitanyas Hospital,Karnataka,Bengaluru Urban,91.0,"12.9683434, 77.6508082",False,False,12.9683434,77.6508082
Dr.T.V.Ramesh Piles Hospital,Karnataka,Bengaluru Urban,114.0,"13.025502, 77.5576219",False,False,13.025502,77.5576219
Ganga Hospital and Clinical Laboratory,Karnataka,Bengaluru Urban,119.0,"12.9589564, 77.568118",False,False,12.9589564,77.568118
Geeta Nursing Home,Karnataka,Bengaluru Urban,118.0,"13.0248077, 77.593845",False,False,13.0248077,77.593845
Lakshmi Hospital,Karnataka,Bengaluru Urban,101.0,"13.0345251, 77.5745848",False,False,13.0345251,77.5745848
Medicare Hospital,Karnataka,Bengaluru Urban,80.0,"12.9670443, 80.2091237",False,False,12.9670443,80.2091237
North Side Health Centre,Karnataka,Bengaluru Urban,101.0,"29.9038399, 73.8771901",False,False,29.9038399,73.8771901
Petal Hospital,Karnataka,Bengaluru Urban,98.0,"12.9530908, 77.6535137",False,False,12.9530908,77.6535137
Premier Hospital,Karnataka,Bengaluru Urban,102.0,"13.0241721, 77.5960331",False,False,13.0241721,77.5960331
Sarojini Hospital,Karnataka,Bengaluru Urban,105.0,"13.029083, 77.5904031",False,False,13.029083,77.5904031
Sm Hospital,Karnataka,Bengaluru Urban,82.0,"13.0297169, 77.6047757",False,False,13.0297169,77.6047757
V-Care Hoapitals and Diagnostic Center,Karnataka,Bengaluru Urban,102.0,"13.0166308, 77.5967556",False,False,13.0166308,77.5967556
Kamath Nursing Home,Karnataka,Bengaluru Urban,106.0,"13.0017513, 77.6312199",False,False,13.0017513,77.6312199
Piles Clinic and Hospital,Karnataka,Bengaluru Urban,106.0,"13.0156412, 77.6512586",False,False,13.0156412,77.6512586
Pratham Ent and Child Care Centre,Karnataka,Bengaluru Urban,104.0,"26.881779, 75.7797559",False,False,26.881779,75.7797559
Annayya Healthcare Pvt Ltd,Karnataka,Bengaluru Urban,103.0,"12.9182699, 77.6380713",False,False,12.9182699,77.6380713
Beams Hospitals Private Limited,Karnataka,Bengaluru Urban,87.0,"12.9683482, 77.6487167",False,False,12.9683482,77.6487167
Curie Centre Of Oncology,Karnataka,Bengaluru Urban,88.0,"12.9279232, 77.6271078",False,False,12.9279232,77.6271078
Gold Star Hospital and Research Center,Karnataka,Bengaluru Urban,98.0,"12.9159823, 77.6294511",False,False,12.9159823,77.6294511
Green View Medical Centre,Karnataka,Bengaluru Urban,95.0,"12.9200633, 77.6428859",False,False,12.9200633,77.6428859
Health Care Global Enterprises Ltd,Karnataka,Bengaluru Urban,103.0,"12.9342661, 77.6204698",False,False,12.9342661,77.6204698
Hgc Curie Centre Of Oncology,Karnataka,Bengaluru Urban,100.0,"12.9273529, 77.6391039",False,False,12.9273529,77.6391039
Kamala Nethralaya,Karnataka,Bengaluru Urban,115.0,"12.9248121, 77.6337109",False,False,12.9248121,77.6337109
Lake View Hospital,Karnataka,Bengaluru Urban,118.0,"12.922031, 77.645399",False,False,12.922031,77.645399
Marvel Hospital and Fertility Center,Karnataka,Bengaluru Urban,85.0,"12.9266059, 77.6377755",False,False,12.9266059,77.6377755
Murthy Health and Research Centre,Karnataka,Bengaluru Urban,93.0,"12.924756, 77.6382941",False,False,12.924756,77.6382941
Novamed Centers India Pvt Ltd,Karnataka,Bengaluru Urban,83.0,"12.9337039, 77.6214323",False,False,12.9337039,77.6214323
St John's Medical College Hospital,Karnataka,Bengaluru Urban,96.0,"12.9309785, 77.6199608",False,False,12.9309785,77.6199608
Starr Hospital,Karnataka,Bengaluru Urban,100.0,"12.9137705, 77.6292697",False,False,12.9137705,77.6292697
Dr. Mohan Nursing Home,Karnataka,Bengaluru Urban,95.0,"12.9139452, 77.6779284",False,False,12.9139452,77.6779284
Punarjani Ayurvedic Speciality Hospital,Karnataka,Bengaluru Urban,105.0,"12.8984402, 77.6903954",False,False,12.8984402,77.6903954
Suresh Hospital,Karnataka,Bengaluru Urban,112.0,"13.0076532, 77.6980626",False,False,13.0076532,77.6980626
Deepa Hospital,Karnataka,Bengaluru Urban,110.0,"17.4399866, 78.4070375",False,False,17.4399866,78.4070375
Maithri Nursing Homeand Diagnostic,Karnataka,Bengaluru Urban,87.0,"13.0050221, 77.7036163",False,False,13.0050221,77.7036163
Aayug's Health Care,Karnataka,Bengaluru Urban,95.0,"12.9600915, 77.7129903",False,False,12.9600915,77.7129903
I-Aim Healthcare Centre,Karnataka,Bengaluru Urban,91.0,"13.1004849, 77.5940134",False,False,13.1004849,77.5940134
Lions Airport City Hospital,Karnataka,Bengaluru Urban,85.0,"12.9566252, 77.7073206",False,False,12.9566252,77.7073206
M.G.A.Hospital,Karnataka,Bengaluru Urban,98.0,"12.9562059, 77.6943243",False,False,12.9562059,77.6943243
Nirmala Nursing Home,Karnataka,Bengaluru Urban,85.0,"12.9789998, 77.6953347",False,False,12.9789998,77.6953347
Sankara Eye Care Hospital,Karnataka,Bengaluru Urban,103.0,"12.9583404, 77.7155779",False,False,12.9583404,77.7155779
Sbf Health,Karnataka,Bengaluru Urban,104.0,"12.9712265, 77.6979487",False,False,12.9712265,77.6979487
Sri Kanchi Kamakoti Medical Trust Sankara Eye Hosp,Karnataka,Bengaluru Urban,95.0,"12.9559093, 77.7156859",False,False,12.9559093,77.7156859
"The Apollo Clinic (Only For Sahara), Bangalore",Karnataka,Bengaluru Urban,85.0,"12.956496, 77.6960739",False,False,12.956496,77.6960739
Vasan Eye Care Hospital,Karnataka,Bengaluru Urban,100.0,"12.9786942, 77.6945322",False,False,12.9786942,77.6945322
Vims Heart Centre And Hospitals,Karnataka,Bengaluru Urban,83.0,"12.948263, 77.699518",False,False,12.948263,77.699518
Yashomati Hospitals Pvt Ltd,Karnataka,Bengaluru Urban,113.0,"12.9600447, 77.7083461",False,False,12.9600447,77.7083461
Apoorva Diagnostic Centre,Karnataka,Bengaluru Urban,117.0,"18.4713653, 73.8661598",False,False,18.4713653,73.8661598
Axon Speciality Hospital,Karnataka,Bengaluru Urban,107.0,"12.9738195, 77.6461409",False,False,12.9738195,77.6461409
Cambridge Hospital,Karnataka,Bengaluru Urban,96.0,"12.971684, 77.6274826",False,False,12.971684,77.6274826
Columbia Asian Medical Center-Hebbal,Karnataka,Bengaluru Urban,86.0,"12.9644774, 77.6416471",False,False,12.9644774,77.6416471
Laser Vision Netralaya,Karnataka,Bengaluru Urban,101.0,"12.9737668, 77.6382716",False,False,12.9737668,77.6382716
Maruthi Hospital,Karnataka,Bengaluru Urban,80.0,"12.9703034, 77.6402636",False,False,12.9703034,77.6402636
Narayana Hrudayalaya Cmh Hospital,Karnataka,Bengaluru Urban,110.0,"12.9782859, 77.6387567",False,False,12.9782859,77.6387567
